age;sex;sex_orient;educ;town;marital;sex_experience;children;diner;pos_aff;neg_aff;gender_st_plus;gender_st_minus;norms_male;avoiding_femin;dislike_lgbt;self_esteem_tech;firmness;dom_males;need_sex;limit_emotion;sexism_minus;sexism_plus;polit_orientation;feminism;fairness_system;loyality_system;ideal_system;anti_egal;dom;subm;conven;hard_purpose;codes_purpose;hard_accident;codes_accident;cope_confr_acc;cope_dist_acc;cope_control_acc;cope_support_acc;cope_respon_acc;cope_run_acc;cope_plan_acc;cope_value_acc;cope_confr_purp;cope_dist_purp;cope_control_purp;cope_support_purp;cope_respon_purp;cope_run_purp;cope_plan_purp;cope_value_purp
24;Ж;Асексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;20;37;28;4;2;48;7;9;9;5;10;3;5;13;13;5;6;3;4;4;16;20;22;17;1;relationship;1;sexuality;10;8;15;15;6;16;10;18;14;5;11;16;9;14;13;17
26;Ж;Гетеросексуал;Неоконченное высшее;Город-миллионник;Живете вместе, но официально не женаты/не замужем;Да;нет;17;30;36;2;7;61;8;8;9;9;9;9;9;14;11;5;6;2;2;2;20;6;22;21;0;betrayal;1;family;2;4;14;15;4;14;6;18;10;7;11;11;7;9;9;9
42;Ж;Гетеросексуал;Среднее специальное;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;2 ребенка;16;35;20;6;3;57;6;10;11;8;9;10;3;20;19;3;4;5;5;6;29;7;7;22;0;harass;0;danger;8;12;9;15;3;16;4;12;7;6;16;15;3;12;10;13
37;М;Гомосексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Не женаты/не замужем;Да;нет;24;27;26;6;0;27;3;3;5;7;3;3;3;2;0;2;6;2;1;1;20;6;7;10;1;stereotype;1;stereotype;10;14;16;7;7;15;9;13;4;14;13;5;5;12;8;10
30;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;20;35;22;9;0;87;16;17;13;13;11;6;11;20;28;3;1;5;5;3;30;31;23;30;0;.000;0;comfort;15;15;16;12;11;18;16;12;15;13;14;15;6;20;18;10
40;Ж;Гетеросексуал;Высшее;Город с населением от 100 до 250 тысяч человек;Женаты/замужем;Да;2 ребенка;21;38;24;8;1;40;5;5;6;6;6;6;6;5;4;3;3;4;4;4;26;12;18;17;0;.000;0;sport;10;7;9;11;3;9;10;8;9;11;11;9;5;10;9;10
45;Ж;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;1 ребенок;23;31;16;4;4;72;12;8;12;12;9;10;9;12;11;4;4;3;3;3;18;14;20;17;1;work;0;work;9;7;12;12;5;10;12;10;7;4;10;11;4;10;11;10
54;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;1 ребенок;17;26;23;0;4;62;7;13;12;11;7;5;7;7;8;1;7;4;4;4;11;16;13;16;1;betrayal;1;danger;6;6;7;6;4;8;8;7;12;12;14;12;8;16;12;14
32;Ж;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;1 ребенок;30;41;10;0;3;81;14;8;15;13;10;12;9;12;22;2;6;1;1;1;35;5;8;11;1;relationship;1;body;9;11;13;13;8;12;15;15;10;11;14;16;4;12;14;19
39;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;3 ребенка;22;30;23;8;0;63;9;8;11;9;9;10;7;13;18;6;4;4;6;6;19;9;19;24;0;work;0;sport;13;13;11;18;5;13;17;18;10;13;19;12;4;15;14;16
27;Ж;Гетеросексуал;Высшее;Город-миллионник;Не женаты/не замужем;Да;нет;23;43;14;1;8;108;17;13;10;21;16;15;16;17;22;3;1;6;6;6;32;12;12;16;0;education;0;stereotype;6;6;15;18;3;11;18;21;14;0;12;15;3;13;18;21
44;Ж;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;2 ребенка;24;34;15;2;5;53;8;6;11;8;7;7;6;9;17;2;4;2;5;3;13;15;11;20;1;harass;0;school;7;7;13;9;12;10;15;14;6;8;13;8;3;12;8;14
58;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Разведены;Да;2 ребенка;18;22;17;6;3;59;14;10;8;9;3;11;4;13;17;6;5;3;3;2;16;13;11;16;0;betrayal;0;school;10;9;12;10;5;8;10;11;8;5;9;11;6;8;11;12
32;М;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;1 ребенок;19;30;25;3;1;88;15;12;9;15;12;14;11;17;7;5;5;2;2;5;26;10;19;17;0;work;0;comfort;10;7;10;6;5;10;9;11;8;7;8;9;6;13;6;6
40;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;1 ребенок;27;40;21;2;2;106;16;18;16;15;13;13;15;14;27;4;4;6;6;6;14;22;21;26;0;stereotype;1;comfort;8;8;13;8;5;8;13;11;9;6;11;8;4;7;12;8
21;М;Гетеросексуал;Неоконченное высшее;Город с населением от 250 до 500 тысяч человек;Живете вместе, но официально не женаты/не замужем;Да;нет;22;38;22;9;0;38;8;6;8;4;5;4;3;8;11;4;4;5;4;3;20;8;11;15;0;.000;0;stereotype;7;7;10;7;6;12;6;7;0;0;0;0;0;0;0;0
46;Ж;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;2 ребенка;23;28;21;2;5;42;3;3;8;9;5;6;8;11;11;3;6;3;3;3;14;10;12;13;1;work;1;body;9;8;12;12;6;13;12;11;14;7;8;10;1;10;9;12
33;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;нет;29;26;23;2;1;33;3;5;10;6;3;3;3;8;20;7;7;2;2;2;35;6;7;6;0;.000;0;.000;10;7;7;12;4;12;12;9;10;12;10;12;7;13;16;11
33;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;18;27;30;6;1;55;7;4;10;9;8;10;7;10;8;3;4;3;3;3;13;6;10;13;0;family;0;work;8;12;15;14;8;17;12;11;12;5;11;15;2;10;14;9
39;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;нет;20;29;18;8;0;48;9;6;7;6;7;6;7;16;6;5;3;4;4;3;19;15;15;15;1;body;0;stereotype;7;5;7;10;4;11;9;8;6;6;7;6;4;8;6;7
51;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;2 ребенка;18;25;20;6;0;99;15;12;14;14;15;15;14;15;12;5;4;3;3;3;22;22;16;20;0;work;1;family;10;5;7;7;3;7;14;8;11;6;8;11;2;16;12;8
26;Ж;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;2 ребенка;25;35;20;2;4;85;14;11;16;13;10;9;12;16;9;6;4;5;5;5;19;15;21;24;0;work;0;activity;15;9;19;18;6;17;13;18;14;15;18;18;4;21;17;19
34;Ж;Бисексуал;Среднее специальное;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;25;31;24;2;1;34;4;4;11;3;6;3;3;5;4;1;7;1;2;2;31;9;9;6;1;.000;0;.000;10;11;13;12;8;13;10;12;12;11;12;13;7;15;10;12
32;М;Гетеросексуал;Высшее;Город с населением от 100 до 250 тысяч человек;Женаты/замужем;Да;2 ребенка;20;25;26;5;2;100;18;17;19;17;14;3;12;25;8;7;4;4;6;3;24;18;9;15;1;betrayal;0;interpersonal;10;8;12;9;3;8;11;6;5;14;14;10;7;10;6;0
30;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;нет;21;39;21;6;0;78;15;7;15;13;12;7;9;18;11;2;2;3;3;2;10;6;20;19;0;stereotype;0;stereotype;8;7;11;10;7;8;14;13;9;7;12;7;6;8;15;15
38;Ж;Гетеросексуал;Высшее;Город-миллионник;Разведены;Да;2 ребенка;17;24;35;5;0;56;7;3;11;10;5;9;11;6;15;4;7;2;2;2;13;12;8;13;1;work;1;.000;9;7;10;18;5;11;8;12;10;8;13;17;5;9;9;11
22;Ж;Бисексуал;Высшее;Город с населением менее 100 тысяч человек;Живете вместе, но официально не женаты/не замужем;Да;нет;19;28;27;3;2;30;3;3;6;8;4;3;3;8;8;1;6;2;2;4;13;10;9;16;0;stereotype;0;work;8;7;11;16;9;13;10;13;12;7;11;14;5;12;12;10
44;Ж;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;1 ребенок;22;41;31;2;5;53;8;4;9;12;10;5;5;15;13;2;3;2;2;3;10;9;9;9;0;relationship;0;stereotype;10;5;2;15;4;7;12;12;12;1;7;11;0;6;12;11
32;М;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;1 ребенок;25;42;16;2;2;67;8;11;13;14;10;6;5;3;16;4;6;7;5;7;20;22;17;28;1;work;1;work;9;4;5;14;2;9;14;18;9;7;8;14;4;10;17;19
21;Ж;Гетеросексуал;Неоконченное высшее;Город с населением от 500 тысяч до 1 млн человек;Женаты/замужем;Да;нет;30;50;10;3;3;100;17;7;19;19;15;20;3;4;16;5;6;1;1;1;31;8;9;11;0;.000;0;.000;3;2;6;4;2;2;3;4;1;0;3;2;3;2;1;3
22;Ж;Бисексуал;Неоконченное высшее;Город с населением менее 100 тысяч человек;Не женаты/не замужем;Нет;нет;24;38;34;0;8;53;6;3;15;12;4;5;8;6;7;3;6;4;4;4;29;13;9;13;0;stereotype;0;body;10;15;14;15;6;14;11;16;10;9;11;11;7;14;8;8
32;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;нет;25;35;13;4;3;61;9;9;9;9;9;9;7;8;14;2;4;2;3;3;16;14;10;15;0;harass;0;interpersonal;2;15;12;14;10;12;7;10;8;13;15;12;6;13;11;10
56;Ж;Гетеросексуал;Среднее специальное;Город с населением от 500 тысяч до 1 млн человек;Разведены;Да;1 ребенок;18;24;12;8;1;45;6;7;16;4;5;3;4;4;10;5;4;4;4;4;29;14;20;17;0;harass;0;.000;6;6;7;6;4;8;6;7;4;8;10;3;1;9;5;1
18;Ж;Гетеросексуал;Среднее полное;Город-миллионник;Не женаты/не замужем;Нет;нет;18;40;16;3;1;74;11;7;21;17;9;6;3;7;20;4;6;3;3;4;17;11;13;20;0;.000;0;.000;15;7;15;17;6;18;17;18;15;5;11;16;0;8;14;15
18;Ж;Гетеросексуал;Среднее полное;Город-миллионник;Не женаты/не замужем;Нет;нет;25;38;17;3;4;61;9;5;15;9;6;12;5;1;18;1;6;3;3;2;30;6;17;17;0;.000;0;harass;6;7;13;15;7;9;8;16;7;6;12;17;5;8;10;13
52;Ж;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Разведены;Да;1 ребенок;15;24;38;2;3;67;12;9;10;9;9;9;9;17;16;2;2;2;2;2;16;16;16;15;0;.000;1;.000;10;14;16;9;7;19;12;11;5;7;9;3;2;4;3;5
36;Ж;Гетеросексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Разведены;Да;1 ребенок;26;46;10;0;2;134;21;18;21;19;21;14;20;23;28;7;3;6;6;7;23;24;29;30;1;stereotype;1;sport;16;11;12;15;11;17;16;9;16;10;12;16;6;16;18;13
45;Ж;Гетеросексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Женаты/замужем;Да;1 ребенок;30;48;15;8;1;83;12;6;21;15;9;12;8;19;22;4;5;1;1;1;23;6;9;22;0;family;1;family;6;3;9;9;0;9;6;17;6;3;9;8;0;9;9;15
34;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;20;37;24;7;1;61;13;5;7;15;9;3;9;13;7;7;4;7;7;7;35;29;18;22;0;work;0;army;6;9;20;12;0;9;9;15;6;6;15;12;0;9;12;15
30;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;27;36;22;7;1;25;3;3;5;5;3;3;3;4;16;3;6;4;4;7;27;9;13;12;1;.000;0;.000;6;6;16;15;4;11;17;15;9;9;14;16;9;14;15;20
30;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;25;34;20;7;2;48;7;8;6;9;6;6;6;16;16;5;3;3;3;3;20;22;19;24;0;betrayal;1;body;5;3;7;9;5;17;4;11;10;8;10;13;2;16;9;10
27;М;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;нет;25;33;23;8;0;96;14;14;13;12;15;13;15;17;16;6;2;5;5;6;21;11;15;24;0;.000;0;comfort;11;14;9;5;2;8;17;17;9;18;15;3;3;7;18;10
54;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;21;41;23;4;5;73;12;6;14;16;12;7;6;18;14;4;4;4;4;6;24;9;22;22;0;.000;0;.000;11;9;11;13;7;12;14;13;10;10;13;11;4;11;11;13
51;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;16;31;30;1;5;90;14;11;15;17;9;11;13;17;14;5;3;4;4;5;25;12;21;19;1;.000;0;.000;7;9;14;15;6;14;13;14;9;10;12;12;7;11;12;11
50;Ж;Гетеросексуал;Среднее специальное;Город с населением от 250 до 500 тысяч человек;Разведены;Да;1 ребенок;12;31;37;8;1;81;15;12;13;9;13;9;10;18;19;7;6;2;3;3;30;6;22;16;1;.000;1;comfort;12;10;15;12;10;18;15;17;15;11;15;13;7;21;17;15
43;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;2 ребенка;28;44;17;3;0;72;13;10;11;15;9;7;7;16;11;4;4;5;5;5;19;11;21;22;0;relationship;0;work;13;7;11;14;5;11;13;16;12;6;14;13;5;10;12;17
21;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Нет;нет;24;45;15;3;6;105;19;21;14;15;13;13;10;21;11;1;1;6;6;6;25;12;9;20;1;.000;1;.000;12;12;14;12;8;16;12;14;12;12;14;12;8;16;12;14
50;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;2 ребенка;19;35;28;5;2;104;17;13;17;18;18;6;15;28;8;3;3;5;6;4;16;14;15;19;0;work;0;family;15;12;11;9;4;16;16;12;15;15;12;10;0;16;17;11
37;М;Гетеросексуал;Неоконченное высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;2 ребенка;18;39;31;0;3;118;18;15;18;18;18;13;18;28;16;7;2;7;7;7;26;27;28;30;1;body;1;sport;11;10;14;9;6;10;18;6;14;10;14;8;5;10;16;8
35;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;21;38;21;6;2;95;16;14;14;18;15;8;10;13;20;4;5;4;4;4;16;17;24;22;0;work;0;work;8;6;11;16;7;13;7;13;10;4;11;15;5;12;7;7
23;Ж;Бисексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;14;25;35;3;0;70;15;3;14;14;3;3;18;3;4;1;6;2;2;2;31;11;8;7;1;betrayal;1;danger;7;5;18;15;7;19;10;13;13;12;19;15;6;19;9;11
26;Ж;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;нет;27;31;26;8;1;70;12;12;12;13;7;6;8;7;12;4;4;4;4;4;14;11;21;19;0;stereotype;0;comfort;5;11;11;9;5;8;13;10;6;11;11;9;3;4;12;8
33;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Нет;нет;20;29;23;7;0;56;8;13;16;8;3;4;4;19;10;6;5;3;5;5;11;18;21;24;1;work;1;interpersonal;10;12;12;14;6;18;12;9;10;15;14;13;9;18;15;7
40;Ж;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Не женаты/не замужем;Да;нет;17;45;16;5;4;80;13;7;16;13;10;12;9;8;18;5;5;2;2;2;20;7;16;24;1;work;1;work;10;10;8;6;1;9;13;17;8;8;10;8;3;10;16;16
41;Ж;Гетеросексуал;Среднее специальное;Поселок городского типа/деревня;Женаты/замужем;Да;1 ребенок;19;31;21;6;2;52;13;15;7;3;5;3;6;13;11;4;2;3;3;3;18;15;16;15;0;.000;0;.000;7;6;9;4;4;10;9;13;5;5;8;8;2;7;6;9
45;М;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;1 ребенок;13;24;28;5;2;87;20;21;13;8;14;3;8;17;19;5;1;5;5;4;35;9;11;23;0;.000;1;.000;5;11;11;13;8;10;16;17;11;12;15;15;6;17;18;19
25;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;27;41;14;2;6;33;5;3;10;5;3;4;3;7;7;3;6;2;2;2;35;5;11;11;0;.000;0;harass;8;8;9;13;6;7;14;17;7;8;9;12;7;8;15;20
45;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;17;34;19;7;0;29;8;3;5;4;3;3;3;8;2;3;4;1;1;1;33;5;8;7;0;work;0;body;8;3;14;17;3;13;17;18;12;1;10;17;1;11;18;20
46;Ж;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;нет;23;35;10;7;0;34;6;4;6;5;5;3;5;9;7;1;6;1;1;1;35;5;8;6;0;body;1;work;9;3;8;18;0;1;18;11;9;3;9;18;0;1;18;11
31;Ж;Гетеросексуал;Высшее;Город-миллионник;Не женаты/не замужем;Да;нет;20;38;22;5;2;25;3;3;3;3;4;6;3;2;8;2;7;1;1;1;35;7;7;7;0;.000;1;harass;10;8;11;15;2;10;12;13;9;7;12;14;1;9;13;12
30;Ж;Гетеросексуал;Высшее;Город с населением менее 100 тысяч человек;Вдовец/Вдова;Да;нет;14;29;21;0;7;21;3;3;3;3;3;3;3;0;0;2;7;1;1;1;35;5;7;6;0;.000;0;harass;11;2;12;17;3;6;9;8;9;2;12;17;5;6;14;10
40;Ж;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;нет;20;33;15;7;0;38;7;4;9;6;3;5;4;3;6;1;6;1;1;1;35;9;7;7;0;work;0;work;9;13;13;13;9;16;13;16;10;5;12;10;3;10;10;9
41;Ж;Гетеросексуал;Высшее;Город-миллионник;Разведены;Да;1 ребенок;24;34;21;3;1;56;7;5;12;8;12;6;6;16;4;2;5;1;2;2;24;9;13;20;1;family;1;sport;6;10;15;12;8;7;13;13;7;13;9;10;10;14;8;13
36;Ж;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;1 ребенок;20;32;29;0;3;57;7;11;6;12;6;6;9;8;9;6;4;3;4;6;26;10;15;20;0;work;0;nature;12;12;9;15;12;14;13;18;13;8;13;18;9;16;18;14
34;М;Гетеросексуал;Высшее;Город-миллионник;Разведены;Да;нет;19;35;28;4;3;42;6;5;3;9;7;6;6;6;11;2;2;3;3;5;17;15;8;9;0;body;0;comfort;8;8;12;12;7;15;9;13;9;9;12;12;7;14;7;12
42;Ж;Гетеросексуал;Высшее;Город-миллионник;Не женаты/не замужем;Да;1 ребенок;23;34;18;0;4;113;20;21;18;15;11;15;13;8;9;6;4;3;4;4;23;16;30;26;1;.000;1;.000;12;7;11;10;3;9;14;14;12;8;13;10;4;11;17;14
37;Ж;Гетеросексуал;Высшее;Город с населением от 100 до 250 тысяч человек;Женаты/замужем;Да;2 ребенка;24;36;17;5;0;42;6;6;6;6;6;6;6;6;6;4;4;4;4;4;24;10;21;18;0;.000;0;work;6;7;18;10;4;3;13;12;5;7;15;7;0;4;11;9
